"SITE_NO","DATE","TIME","GEN_ENERGY","TEMPERATURE","SOLAR_IRRADIANCE","WIND_SPEED","MODULE_TEMPERATURE"
"SJ001","2017-09-04","09:30:00","315.0000","21.8004","645.3323","0.2535","39.6112"
"SJ001","2017-09-04","09:40:00","305.0000","22.3904","652.0068","0.1612","42.0942"
"SJ001","2017-09-04","09:50:00","255.0000","22.7700","570.2091","1.0405","41.1425"
"SJ001","2017-09-04","10:00:00","303.0000","22.8892","646.5758","1.2980","40.3267"
"SJ001","2017-09-04","10:10:00","303.0000","22.7850","625.9127","1.1967","40.3638"
"SJ001","2017-09-04","10:20:00","248.0000","22.9675","510.4782","0.6615","39.3588"
"SJ001","2017-09-04","10:30:00","268.0000","23.0875","538.3514","0.2615","37.6479"
"SJ001","2017-09-04","10:40:00","306.0000","23.4046","590.3634","0.1170","40.5375"
"SJ001","2017-09-04","10:50:00","376.0000","24.1079","808.8856","0.6828","43.5921"
"SJ001","2017-09-04","11:00:00","394.0000","24.8654","829.6360","0.5105","46.6742"
"SJ001","2017-09-04","11:10:00","376.0000","26.0587","829.1539","0.9945","50.5621"
"SJ001","2017-09-04","11:20:00","354.0000","25.0779","764.5377","1.1887","46.2612"
"SJ001","2017-09-04","11:30:00","379.0000","25.4688","824.2849","0.3238","47.4392"
"SJ001","2017-09-04","11:40:00","384.0000","27.4121","800.1270","1.1327","53.0121"
"SJ001","2017-09-04","11:50:00","343.0000","28.2046","786.7354","1.0870","55.0575"
"SJ001","2017-09-04","12:00:00","287.0000","28.5929","644.4648","0.7740","51.3092"
"SJ001","2017-09-04","12:10:00","276.0000","28.7650","606.2727","1.3202","49.5375"
"SJ001","2017-09-04","12:20:00","340.0000","28.6854","699.6847","1.1170","49.4862"
"SJ001","2017-09-04","12:30:00","394.0000","28.6042","817.9124","0.6930","51.7892"
"SJ001","2017-09-04","12:40:00","349.0000","29.7879","785.0030","0.7340","52.2446"
"SJ001","2017-09-04","12:50:00","232.0000","29.0854","501.1753","0.6975","49.3242"
"SJ001","2017-09-04","13:00:00","259.0000","27.6337","524.8313","1.1465","44.3050"
"SJ001","2017-09-04","13:10:00","275.0000","27.0433","537.5456","0.6295","42.4550"
"SJ001","2017-09-04","13:20:00","254.0000","26.9104","526.2726","1.6450","42.5833"
"SJ001","2017-09-04","13:30:00","257.0000","26.7700","526.6154","0.4262","41.6287"
"SJ001","2017-09-04","13:40:00","311.0000","27.4525","654.4840","1.3902","44.6525"
"SJ001","2017-09-04","13:50:00","374.0000","28.2787","775.8134","0.8450","46.1733"
"SJ001","2017-09-04","14:00:00","316.0000","29.5837","662.1331","0.9438","51.8850"
"SJ001","2017-09-04","14:10:00","253.0000","27.5404","494.9281","0.8288","45.5625"
"SJ001","2017-09-04","14:20:00","282.0000","28.3137","571.6524","1.6792","43.8462"
"SJ001","2017-09-04","14:30:00","306.0000","29.1696","641.9534","0.7675","43.2750"
"SJ001","2017-09-04","14:40:00","176.0000","29.1608","324.7554","0.8878","43.5000"
"SJ001","2017-09-04","14:50:00","140.0000","26.7121","270.7993","2.0943","35.9317"
"SJ001","2017-09-04","15:00:00","277.0000","26.7992","559.4528","1.2670","36.2333"
"SJ001","2017-09-04","15:10:00","264.0000","27.7442","512.4319","0.8262","39.3596"
"SJ001","2017-09-04","15:20:00","184.0000","27.5771","375.1373","1.3062","39.8692"
"SJ001","2017-09-04","15:30:00","252.0000","27.1887","453.1933","1.8527","36.9138"
"SJ001","2017-09-04","15:40:00","254.0000","29.1842","499.0217","1.5608","39.9721"
"SJ001","2017-09-04","15:50:00","206.0000","29.5525","393.9200","1.1898","41.4650"
"SJ001","2017-09-04","16:00:00","164.0000","28.1404","333.8646","1.3855","38.8696"
"SJ001","2017-09-04","16:10:00","118.0000","27.9638","225.5194","0.3728","35.1500"
"SJ001","2017-09-04","16:20:00","165.0000","27.4821","321.4902","0.0660","34.3450"
"SJ001","2017-09-04","16:30:00","142.0000","27.2654","277.8148","1.1835","34.3792"
"SJ001","2017-09-04","16:40:00","142.0000","27.3996","273.5079","2.1525","33.8483"
"SJ001","2017-09-04","16:50:00","124.0000","27.5575","241.1539","0.7755","33.3483"
"SJ001","2017-09-04","17:00:00","124.0000","28.0613","242.7496","0.4655","33.2479"
"SJ001","2017-09-04","17:10:00","86.0000","29.1600","176.0963","0.0000","32.4338"
"SJ001","2017-09-04","17:20:00","40.0000","27.9900","89.4153","0.0000","29.8467"
"SJ001","2017-09-04","17:30:00","46.0000","26.8558","94.2767","0.6270","27.6350"
"SJ001","2017-09-04","17:40:00","75.0000","28.7850","157.3741","0.0000","28.0058"
"SJ001","2017-09-04","17:50:00","45.0000","29.7646","114.8217","0.0000","28.2488"
"SJ001","2017-09-04","18:00:00","21.0000","28.1733","63.3886","0.0510","26.9450"
"SJ001","2017-09-04","18:10:00","9.0000","26.0862","25.9524","0.4198","24.8388"
"SJ001","2017-09-04","18:20:00","5.0000","24.2450","14.7959","0.0000","23.0733"
"SJ001","2017-09-04","18:30:00","0.0000","23.6013","12.0983","0.0000","22.0875"
"SJ001","2017-09-04","18:40:00","0.0000","22.9838","4.2147","0.0000","21.3912"
"SJ001","2017-09-04","18:50:00","0.0000","22.2729","0.0000","0.4600","20.7592"
"SJ001","2017-09-04","19:00:00","0.0000","16.4150","0.0000","1.1033","15.1746"
"SJ001","2017-09-04","19:10:00","0.0000","0.0000","0.0000","0.2560","0.0000"
"SJ001","2017-09-04","19:20:00","0.0000","0.0000","0.0000","0.0000","0.0000"
"SJ001","2017-09-04","19:30:00","0.0000","0.0000","0.0000","0.0000","0.0000"
"SJ001","2017-09-04","19:40:00","0.0000","0.0000", ,"0.0000","0.0000"
"SJ001","2017-09-04","19:50:00","0.0000","0.0000", ,"0.5958","0.0000"
"SJ001","2017-09-04","20:00:00","0.0000", , ,"0.8068", 
"SJ001","2017-09-04","20:10:00","0.0000", , ,"0.4862", 
"SJ001","2017-09-04","20:20:00","0.0000", , ,"0.8498", 
"SJ001","2017-09-04","20:30:00","0.0000", , ,"0.7095", 
"SJ001","2017-09-04","20:40:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-04","20:50:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-04","21:00:00","0.0000", , , , 
"SJ001","2017-09-05","05:00:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-05","05:10:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-05","05:20:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-05","05:30:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-05","05:40:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-05","05:50:00","0.0000","17.3875", ,"0.0000","16.6988"
"SJ001","2017-09-05","06:00:00","0.0000","17.3075", ,"0.0000","16.6617"
"SJ001","2017-09-05","06:10:00","0.0000","17.3637", ,"0.0000","16.6938"
"SJ001","2017-09-05","06:20:00","0.0000","17.6075","7.0499","0.0600","16.8858"
"SJ001","2017-09-05","06:30:00","0.0000","17.5750","20.0569","0.6850","16.9413"
"SJ001","2017-09-05","06:40:00","16.0000","17.3313","35.6949","0.0000","17.2300"
"SJ001","2017-09-05","06:50:00","14.0000","17.5650","31.2302","0.0000","17.5325"
"SJ001","2017-09-05","07:00:00","15.0000","17.8100","33.2540","0.0000","17.7413"
"SJ001","2017-09-05","07:10:00","16.0000","17.8654","34.3506","0.2145","17.8000"
"SJ001","2017-09-05","07:20:00","22.0000","17.8025","45.0250","0.2970","17.8238"
"SJ001","2017-09-05","07:30:00","35.0000","17.9242","67.8008","0.7817","18.0483"
"SJ001","2017-09-05","07:40:00","46.0000","18.0263","90.3779","0.2440","18.6946"
"SJ001","2017-09-05","07:50:00","61.0000","18.0821","114.1165","0.5535","19.5237"
"SJ001","2017-09-05","08:00:00","58.0000","18.1825","112.9882","0.6708","19.5742"
"SJ001","2017-09-05","08:10:00","69.0000","18.2913","133.4405","0.1568","20.2779"
"SJ001","2017-09-05","08:20:00","56.0000","18.6638","110.3545","0.3555","20.7250"
"SJ001","2017-09-05","08:30:00","65.0000","18.8904","124.6567","0.1560","21.3371"
"SJ001","2017-09-05","08:40:00","93.0000","19.1829","173.6212","0.0000","22.1371"
"SJ001","2017-09-05","08:50:00","99.0000","19.2792","190.0911","0.4378","22.4037"
"SJ001","2017-09-05","09:00:00","113.0000","19.5688","215.7563","0.0000","23.3137"
"SJ001","2017-09-05","09:10:00","114.0000","20.4567","225.3904","0.0000","25.7058"
"SJ001","2017-09-05","09:20:00","109.0000","20.8092","202.9609","0.1170","26.5117"
"SJ001","2017-09-05","09:30:00","123.0000","20.4462","235.2971","0.1245","27.0338"
"SJ001","2017-09-05","09:40:00","111.0000","20.6658","220.6860","0.1230","27.8625"
"SJ001","2017-09-05","09:50:00","98.0000","20.7862","193.9844","0.0000","27.6112"
"SJ001","2017-09-05","10:00:00","106.0000","21.2379","206.6367","0.1432","27.6692"
"SJ001","2017-09-05","10:10:00","127.0000","21.6725","239.5895","0.0262","28.9838"
"SJ001","2017-09-05","10:20:00","125.0000","21.4875","243.8881","0.1192","29.3250"
"SJ001","2017-09-05","10:30:00","148.0000","21.5296","281.9305","0.0000","29.6904"
"SJ001","2017-09-05","10:40:00","142.0000","21.7200","281.8980","0.2675","31.1154"
"SJ001","2017-09-05","10:50:00","109.0000","21.7838","211.0446","0.1020","30.0929"
"SJ001","2017-09-05","11:00:00","117.0000","22.7650","223.3762","0.0000","29.8554"
"SJ001","2017-09-05","11:10:00","112.0000","23.7413","224.9630","0.2610","30.6537"
"SJ001","2017-09-05","11:20:00","115.0000","23.8246","220.3539","0.3908","30.5092"
"SJ001","2017-09-05","11:30:00","151.0000","24.0129","283.1795","0.6525","31.1137"
"SJ001","2017-09-05","11:40:00","149.0000","24.2338","291.1876","0.3045","31.9312"
"SJ001","2017-09-05","11:50:00","161.0000","24.2029","309.6473","0.3735","31.5267"
"SJ001","2017-09-05","12:00:00","153.0000","23.2779","301.7015","0.1530","32.0250"
"SJ001","2017-09-05","12:10:00","120.0000","23.3950","238.3779","0.1515","31.1313"
"SJ001","2017-09-05","12:20:00","107.0000","23.8946","206.9659","0.0600","29.8496"
"SJ001","2017-09-05","12:30:00","124.0000","23.9400","238.1724","0.0000","29.9913"
"SJ001","2017-09-05","12:40:00","174.0000","24.5300","334.7257","0.0000","32.5500"
"SJ001","2017-09-05","12:50:00","149.0000","25.5258","288.8866","0.0000","33.4921"
"SJ001","2017-09-05","13:00:00","156.0000","25.8463","297.1084","0.0000","34.8038"
"SJ001","2017-09-05","13:10:00","141.0000","25.2338","279.4975","0.1230","34.2313"
"SJ001","2017-09-05","13:20:00","113.0000","24.5683","230.4570","0.3522","33.3929"
"SJ001","2017-09-05","13:30:00","71.0000","24.1375","144.4610","0.0270","31.2600"
"SJ001","2017-09-05","13:40:00","70.0000","23.9533","132.2904","0.0000","29.4817"
"SJ001","2017-09-05","13:50:00","112.0000","23.9413","211.5732","0.3255","29.4046"
"SJ001","2017-09-05","14:00:00","105.0000","24.3258","208.6387","0.0000","31.1333"
"SJ001","2017-09-05","14:10:00","107.0000","24.7000","209.7463","0.0000","31.6146"
"SJ001","2017-09-05","14:20:00","96.0000","24.7933","189.5853","0.0000","31.5813"
"SJ001","2017-09-05","14:30:00","74.0000","24.0225","147.8150","0.0000","30.2613"
"SJ001","2017-09-05","14:40:00","56.0000","23.4475","114.5891","0.0000","28.6313"
"SJ001","2017-09-05","14:50:00","47.0000","23.1337","94.4178","0.0000","26.8313"
"SJ001","2017-09-05","15:00:00","50.0000","23.1150","101.7974","0.0000","26.5571"
"SJ001","2017-09-05","15:10:00","49.0000","23.0704","96.8234","0.0000","26.3354"
"SJ001","2017-09-05","15:20:00","48.0000","23.4875","97.8417","0.2175","26.4163"
"SJ001","2017-09-05","15:30:00","55.0000","23.7967","107.8877","1.1892","26.5663"
"SJ001","2017-09-05","15:40:00","57.0000","24.2063","112.9071","0.5748","27.1175"
"SJ001","2017-09-05","15:50:00","60.0000","24.3971","121.8976","0.6888","27.5204"
"SJ001","2017-09-05","16:00:00","51.0000","24.4625","101.2755","1.4860","27.6125"
"SJ001","2017-09-05","16:10:00","50.0000","24.4788","98.4676","0.6422","27.3854"
"SJ001","2017-09-05","16:20:00","43.0000","24.3038","86.6696","0.9832","27.0550"
"SJ001","2017-09-05","16:30:00","37.0000","24.1988","77.8717","1.0537","26.6650"
"SJ001","2017-09-05","16:40:00","29.0000","23.9862","58.7627","1.1775","26.1279"
"SJ001","2017-09-05","16:50:00","34.0000","23.7129","67.7058","1.0910","25.6350"
"SJ001","2017-09-05","17:00:00","20.0000","23.4838","51.9210","0.6408","25.3987"
"SJ001","2017-09-05","17:10:00","17.0000","23.1850","34.6503","0.1605","24.4913"
"SJ001","2017-09-05","17:20:00","17.0000","22.9900","37.2354","0.0000","24.1975"
"SJ001","2017-09-05","17:30:00","13.0000","23.0508","29.5309","0.0000","24.0212"
"SJ001","2017-09-05","17:40:00","12.0000","23.0688","25.3038","0.0000","23.8375"
"SJ001","2017-09-05","17:50:00","4.0000","22.8188","11.4617","0.0000","23.4017"
"SJ001","2017-09-05","18:00:00","1.0000","22.5017","9.3635","0.0000","22.9079"
"SJ001","2017-09-05","18:10:00","0.0000","22.4846","9.2581","0.0000","22.7800"
"SJ001","2017-09-05","18:20:00","0.0000","22.3425","0.7142","0.0000","22.4883"
"SJ001","2017-09-05","18:30:00","0.0000","22.2312","0.0000","0.0000","22.0987"
"SJ001","2017-09-05","18:40:00","0.0000","22.1050","0.0000","0.0000","21.7925"
"SJ001","2017-09-05","18:50:00","0.0000","21.8900","0.0000","0.0000","21.5642"
"SJ001","2017-09-05","19:00:00","0.0000","7.6250","0.0000","0.0000","7.4800"
"SJ001","2017-09-05","19:10:00","0.0000","0.0000","0.0000","0.0000","0.0000"
"SJ001","2017-09-05","19:20:00","0.0000","0.0000", ,"0.2055","0.0000"
"SJ001","2017-09-05","19:30:00","0.0000","0.0000", ,"0.9058","0.0000"
"SJ001","2017-09-05","19:40:00","0.0000","0.0000", ,"1.3180","0.0000"
"SJ001","2017-09-05","19:50:00","0.0000","0.0000", ,"1.1747","0.0000"
"SJ001","2017-09-05","20:00:00","0.0000", , ,"1.0942", 
"SJ001","2017-09-05","20:10:00","0.0000", , ,"1.1925", 
"SJ001","2017-09-05","20:20:00","0.0000", , ,"1.7368", 
"SJ001","2017-09-05","20:30:00","0.0000", , ,"1.5568", 
"SJ001","2017-09-05","20:40:00","0.0000", , ,"1.4800", 
"SJ001","2017-09-05","20:50:00","0.0000", , ,"1.6802", 
"SJ001","2017-09-05","21:00:00","0.0000", , ,"1.2435", 
"SJ001","2017-09-06","05:00:00","0.0000", , ,"1.4983", 
"SJ001","2017-09-06","05:10:00","0.0000", , ,"1.0103", 
"SJ001","2017-09-06","05:20:00","0.0000", , ,"1.5092", 
"SJ001","2017-09-06","05:30:00","0.0000", , ,"0.9902", 
"SJ001","2017-09-06","05:40:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-06","05:50:00","0.0000","19.8975", ,"0.0000","19.6125"
"SJ001","2017-09-06","06:00:00","0.0000","19.7712", ,"0.0000","19.6117"
"SJ001","2017-09-06","06:10:00","0.0000","20.1475", ,"0.0000","20.0237"
"SJ001","2017-09-06","06:20:00","0.0000","20.2642","6.9856","0.0000","20.4237"
"SJ001","2017-09-06","06:30:00","0.0000","20.2662","7.2521","0.0000","20.6412"
"SJ001","2017-09-06","06:40:00","1.0000","20.2700","27.8072","0.6678","20.8588"
"SJ001","2017-09-06","06:50:00","16.0000","20.3642","36.0135","0.5985","21.3337"
"SJ001","2017-09-06","07:00:00","23.0000","20.4192","47.0785","0.5525","21.5225"
"SJ001","2017-09-06","07:10:00","44.0000","20.6700","86.4480","0.9982","22.3146"
"SJ001","2017-09-06","07:20:00","43.0000","20.9508","87.7560","0.7732","23.5604"
"SJ001","2017-09-06","07:30:00","32.0000","20.9875","66.6355","0.4090","23.8158"
"SJ001","2017-09-06","07:40:00","34.0000","21.1212","69.2744","0.3700","23.8100"
"SJ001","2017-09-06","07:50:00","54.0000","21.4025","104.9709","0.2595","24.3100"
"SJ001","2017-09-06","08:00:00","76.0000","21.5904","145.5890","0.3322","25.4696"
"SJ001","2017-09-06","08:10:00","63.0000","21.9587","125.5508","0.4485","26.7263"
"SJ001","2017-09-06","08:20:00","54.0000","22.0379","110.3517","2.0465","26.3562"
"SJ001","2017-09-06","08:30:00","50.0000","21.9563","98.1361","0.6205","25.6737"
"SJ001","2017-09-06","08:40:00","92.0000","22.3725","165.0106","0.0645","26.5379"
"SJ001","2017-09-06","08:50:00","120.0000","23.0637","227.3766","0.6570","29.0425"
"SJ001","2017-09-06","09:00:00","105.0000","23.5413","205.1106","0.2800","30.7621"
"SJ001","2017-09-06","09:10:00","118.0000","23.3837","225.9738","0.0000","30.9375"
"SJ001","2017-09-06","09:20:00","120.0000","24.1404","235.1086","0.1427","32.2600"
"SJ001","2017-09-06","09:30:00","118.0000","24.5450","224.3881","1.4038","32.2775"
"SJ001","2017-09-06","09:40:00","184.0000","24.9079","337.5098","0.7732","33.6575"
"SJ001","2017-09-06","09:50:00","152.0000","25.4325","301.1062","0.7682","35.8488"
"SJ001","2017-09-06","10:00:00","102.0000","22.7250","182.2734","0.0998","31.2079"
"SJ001","2017-09-06","10:10:00","99.0000","24.6533","192.6219","0.0000","32.1946"
"SJ001","2017-09-06","10:20:00","108.0000","24.7850","207.2919","0.0000","32.0700"
"SJ001","2017-09-06","10:30:00","94.0000","25.2271","188.3922","0.0000","31.8125"
"SJ001","2017-09-06","10:40:00","91.0000","25.1725","176.1159","0.0000","30.6625"
"SJ001","2017-09-06","10:50:00","98.0000","25.1588","190.0028","0.0660","30.5575"
"SJ001","2017-09-06","11:00:00","135.0000","20.3663","210.5790","0.0000","25.2325"
"SJ001","2017-09-06","11:10:00","160.0000","25.9275","308.8461","0.0000","33.9154"
"SJ001","2017-09-06","11:20:00","135.0000","26.1812","266.6543","0.0000","35.1771"
"SJ001","2017-09-06","11:30:00","162.0000","26.2717","313.4453","0.0000","34.8513"
"SJ001","2017-09-06","11:40:00","126.0000","26.1625","254.3282","0.0000","35.3525"
"SJ001","2017-09-06","11:50:00","137.0000","26.3800","259.3509","0.0000","34.5650"
"SJ001","2017-09-06","12:00:00","112.0000","26.2792","222.9212","0.0000","34.4650"
"SJ001","2017-09-06","12:10:00","118.0000","26.3263","234.8154","0.0000","33.1004"
"SJ001","2017-09-06","12:20:00","105.0000","26.0017","212.9195","0.0000","32.2129"
"SJ001","2017-09-06","12:30:00","125.0000","25.4629","235.3262","0.0000","31.8646"
"SJ001","2017-09-06","12:40:00","100.0000","25.9575","203.7141","0.0555","32.6088"
"SJ001","2017-09-06","12:50:00","138.0000","26.3550","258.3476","0.5592","33.2062"
"SJ001","2017-09-06","13:00:00","124.0000","26.6062","246.7980","1.0548","34.5958"
"SJ001","2017-09-06","13:10:00","109.0000","26.3504","215.2698","0.8392","33.9367"
"SJ001","2017-09-06","13:20:00","102.0000","26.3362","201.1742","0.6950","33.1225"
"SJ001","2017-09-06","13:30:00","109.0000","25.9563","207.0339","0.1740","31.7700"
"SJ001","2017-09-06","13:40:00","141.0000","26.3383","271.2882","0.1778","32.9654"
"SJ001","2017-09-06","13:50:00","92.0000","26.1846","185.5809","0.5648","33.3050"
"SJ001","2017-09-06","14:00:00","78.0000","25.7929","151.0863","0.3368","31.1021"
"SJ001","2017-09-06","14:10:00","89.0000","25.6400","169.7582","0.8770","30.3508"
"SJ001","2017-09-06","14:20:00","79.0000","25.5900","157.6011","0.8470","30.5183"
"SJ001","2017-09-06","14:30:00","70.0000","25.2704","139.4235","1.2237","29.8021"
"SJ001","2017-09-06","14:40:00","81.0000","25.0963","154.2826","1.1145","29.1337"
"SJ001","2017-09-06","14:50:00","80.0000","25.2133","154.6018","0.5150","29.5621"
"SJ001","2017-09-06","15:00:00","60.0000","24.9163","121.2636","1.0520","28.9737"
"SJ001","2017-09-06","15:10:00","44.0000","24.6425","93.8177","1.2032","27.8912"
"SJ001","2017-09-06","15:20:00","44.0000","24.3404","88.3753","1.2052","26.9262"
"SJ001","2017-09-06","15:30:00","35.0000","24.1604","72.9081","1.2705","26.3971"
"SJ001","2017-09-06","15:40:00","30.0000","23.9513","60.4010","0.9970","25.7013"
"SJ001","2017-09-06","15:50:00","21.0000","23.7633","45.3251","1.2530","25.2654"
"SJ001","2017-09-06","16:00:00","21.0000","23.5071","46.3950","0.9420","24.5837"
"SJ001","2017-09-06","16:10:00","23.0000","23.3692","46.3573","0.8938","24.5250"
"SJ001","2017-09-06","16:20:00","23.0000","23.1271","50.5932","0.4470","24.4350"
"SJ001","2017-09-06","16:30:00","26.0000","23.1850","52.6298","0.0000","24.4812"
"SJ001","2017-09-06","16:40:00","18.0000","23.1612","41.2037","0.0000","24.4475"
"SJ001","2017-09-06","16:50:00","14.0000","22.9646","29.7922","1.0337","23.8025"
"SJ001","2017-09-06","17:00:00","11.0000","22.9587","26.5027","1.5440","23.5375"
"SJ001","2017-09-06","17:10:00","9.0000","23.0025","22.8198","1.6545","23.3687"
"SJ001","2017-09-06","17:20:00","10.0000","22.9688","21.8940","1.4992","23.2446"
"SJ001","2017-09-06","17:30:00","13.0000","22.8067","27.7853","1.4717","23.2437"
"SJ001","2017-09-06","17:40:00","8.0000","22.4587","21.4503","1.3268","22.9954"
"SJ001","2017-09-06","17:50:00","5.0000","22.4000","13.5465","1.0110","22.7900"
"SJ001","2017-09-06","18:00:00","1.0000","22.2192","8.4645","0.6505","22.2329"
"SJ001","2017-09-06","18:10:00","0.0000","21.9638","6.2056","1.1518","21.4725"
"SJ001","2017-09-06","18:20:00","0.0000","22.0587","3.8757","1.1680","21.6983"
"SJ001","2017-09-06","18:30:00","0.0000","22.0375","1.7825","1.3153","21.7750"
"SJ001","2017-09-06","18:40:00","0.0000","21.8375","0.0217","1.0495","21.5663"
"SJ001","2017-09-06","18:50:00","0.0000","21.8038","0.0000","1.0402","21.4337"
"SJ001","2017-09-06","19:00:00","0.0000","5.4325","0.0000","0.6975","5.3325"
"SJ001","2017-09-06","19:10:00","0.0000","0.0000","0.0000","1.3850","0.0000"
