SITE_NO,DATE,TIME,GEN_ENERGY,TEMPERATURE,SOLAR_IRRADIANCE,WIND_SPEED,MODULE_TEMPERATURE,POP,REH,SKY,T3H,WSD
SJ001,247,20.333333333333332,0.0,0,0,0.8498,0,20,70,3,21,1.3
SJ001,247,20.5,0.0,0,0,0.7095,0,20,70,3,21,1.3
SJ001,247,20.666666666666668,0.0,0,0,0.0000,0,20,70,3,21,1.3
SJ001,247,20.833333333333332,0.0,0,0,0.0000,0,20,70,3,21,1.3
SJ001,247,21.0,0.0,0,0,0,0,20,70,3,21,1.3
SJ001,248,5.0,0.0,0,0,0.0000,0,20,90,3,17,0.4
SJ001,248,5.166666666666667,0.0,0,0,0.0000,0,20,90,3,17,0.4
SJ001,248,5.333333333333333,0.0,0,0,0.0000,0,20,90,3,17,0.4
SJ001,248,5.5,0.0,0,0,0.0000,0,20,90,3,17,0.4
SJ001,248,5.666666666666667,0.0,0,0,0.0000,0,20,90,3,17,0.4
SJ001,248,5.833333333333333,0.0,17.3875,0,0.0000,16.6988,20,90,3,17,0.4
SJ001,248,6.0,0.0,17.3075,0,0.0000,16.6617,20,90,3,17,0.4
SJ001,248,6.166666666666667,0.0,17.3637,0,0.0000,16.6938,20,75,3,21,0.6
SJ001,248,6.333333333333333,0.0,17.6075,7.0499,0.0600,16.8858,20,75,3,21,0.6
SJ001,248,6.5,0.0,17.5750,20.0569,0.6850,16.9413,20,75,3,21,0.6
SJ001,248,6.666666666666667,16.0,17.3313,35.6949,0.0000,17.2300,20,75,3,21,0.6
SJ001,248,6.833333333333333,14.0,17.5650,31.2302,0.0000,17.5325,20,75,3,21,0.6
SJ001,248,7.0,15.0,17.8100,33.2540,0.0000,17.7413,20,75,3,21,0.6
SJ001,248,7.166666666666667,16.0,17.8654,34.3506,0.2145,17.8000,20,75,3,21,0.6
SJ001,248,7.333333333333333,22.0,17.8025,45.0250,0.2970,17.8238,20,75,3,21,0.6
SJ001,248,7.5,35.0,17.9242,67.8008,0.7817,18.0483,20,75,3,21,0.6
SJ001,248,7.666666666666667,46.0,18.0263,90.3779,0.2440,18.6946,20,75,3,21,0.6
SJ001,248,7.833333333333333,61.0,18.0821,114.1165,0.5535,19.5237,20,75,3,21,0.6
SJ001,248,8.0,58.0,18.1825,112.9882,0.6708,19.5742,20,75,3,21,0.6
SJ001,248,8.166666666666666,69.0,18.2913,133.4405,0.1568,20.2779,20,75,3,21,0.6
SJ001,248,8.333333333333334,56.0,18.6638,110.3545,0.3555,20.7250,20,75,3,21,0.6
SJ001,248,8.5,65.0,18.8904,124.6567,0.1560,21.3371,20,75,3,21,0.6
SJ001,248,8.666666666666666,93.0,19.1829,173.6212,0.0000,22.1371,20,75,3,21,0.6
SJ001,248,8.833333333333334,99.0,19.2792,190.0911,0.4378,22.4037,20,75,3,21,0.6
SJ001,248,9.0,113.0,19.5688,215.7563,0.0000,23.3137,20,75,3,21,0.6
SJ001,248,9.166666666666666,114.0,20.4567,225.3904,0.0000,25.7058,20,75,3,23,1.0
SJ001,248,9.333333333333334,109.0,20.8092,202.9609,0.1170,26.5117,20,75,3,23,1.0
SJ001,248,9.5,123.0,20.4462,235.2971,0.1245,27.0338,20,75,3,23,1.0
SJ001,248,9.666666666666666,111.0,20.6658,220.6860,0.1230,27.8625,20,75,3,23,1.0
SJ001,248,9.833333333333334,98.0,20.7862,193.9844,0.0000,27.6112,20,75,3,23,1.0
SJ001,248,10.0,106.0,21.2379,206.6367,0.1432,27.6692,20,75,3,23,1.0
SJ001,248,10.166666666666666,127.0,21.6725,239.5895,0.0262,28.9838,20,75,3,23,1.0
SJ001,248,10.333333333333334,125.0,21.4875,243.8881,0.1192,29.3250,20,75,3,23,1.0
SJ001,248,10.5,148.0,21.5296,281.9305,0.0000,29.6904,20,75,3,23,1.0
SJ001,248,10.666666666666666,142.0,21.7200,281.8980,0.2675,31.1154,20,75,3,23,1.0
SJ001,248,10.833333333333334,109.0,21.7838,211.0446,0.1020,30.0929,20,75,3,23,1.0
SJ001,248,11.0,117.0,22.7650,223.3762,0.0000,29.8554,20,75,3,23,1.0
SJ001,248,11.166666666666666,112.0,23.7413,224.9630,0.2610,30.6537,20,75,3,23,1.0
SJ001,248,11.333333333333334,115.0,23.8246,220.3539,0.3908,30.5092,20,75,3,23,1.0
SJ001,248,11.5,151.0,24.0129,283.1795,0.6525,31.1137,20,75,3,23,1.0
SJ001,248,11.666666666666666,149.0,24.2338,291.1876,0.3045,31.9312,20,75,3,23,1.0
SJ001,248,11.833333333333334,161.0,24.2029,309.6473,0.3735,31.5267,20,75,3,23,1.0
SJ001,248,12.0,153.0,23.2779,301.7015,0.1530,32.0250,20,75,3,23,1.0
SJ001,248,12.166666666666666,120.0,23.3950,238.3779,0.1515,31.1313,30,75,4,24,0.9
SJ001,248,12.333333333333334,107.0,23.8946,206.9659,0.0600,29.8496,30,75,4,24,0.9
SJ001,248,12.5,124.0,23.9400,238.1724,0.0000,29.9913,30,75,4,24,0.9
SJ001,248,12.666666666666666,174.0,24.5300,334.7257,0.0000,32.5500,30,75,4,24,0.9
SJ001,248,12.833333333333334,149.0,25.5258,288.8866,0.0000,33.4921,30,75,4,24,0.9
SJ001,248,13.0,156.0,25.8463,297.1084,0.0000,34.8038,30,75,4,24,0.9
SJ001,248,13.166666666666666,141.0,25.2338,279.4975,0.1230,34.2313,30,75,4,24,0.9
SJ001,248,13.333333333333334,113.0,24.5683,230.4570,0.3522,33.3929,30,75,4,24,0.9
SJ001,248,13.5,71.0,24.1375,144.4610,0.0270,31.2600,30,75,4,24,0.9
SJ001,248,13.666666666666666,70.0,23.9533,132.2904,0.0000,29.4817,30,75,4,24,0.9
SJ001,248,13.833333333333334,112.0,23.9413,211.5732,0.3255,29.4046,30,75,4,24,0.9
SJ001,248,14.0,105.0,24.3258,208.6387,0.0000,31.1333,30,75,4,24,0.9
SJ001,248,14.166666666666666,107.0,24.7000,209.7463,0.0000,31.6146,30,75,4,24,0.9
SJ001,248,14.333333333333334,96.0,24.7933,189.5853,0.0000,31.5813,30,75,4,24,0.9
SJ001,248,14.5,74.0,24.0225,147.8150,0.0000,30.2613,30,75,4,24,0.9
SJ001,248,14.666666666666666,56.0,23.4475,114.5891,0.0000,28.6313,30,75,4,24,0.9
SJ001,248,14.833333333333334,47.0,23.1337,94.4178,0.0000,26.8313,30,75,4,24,0.9
SJ001,248,15.0,50.0,23.1150,101.7974,0.0000,26.5571,30,75,4,24,0.9
SJ001,248,15.166666666666666,49.0,23.0704,96.8234,0.0000,26.3354,30,80,4,22,1.7
SJ001,248,15.333333333333334,48.0,23.4875,97.8417,0.2175,26.4163,30,80,4,22,1.7
SJ001,248,15.5,55.0,23.7967,107.8877,1.1892,26.5663,30,80,4,22,1.7
SJ001,248,15.666666666666666,57.0,24.2063,112.9071,0.5748,27.1175,30,80,4,22,1.7
SJ001,248,15.833333333333334,60.0,24.3971,121.8976,0.6888,27.5204,30,80,4,22,1.7
SJ001,248,16.0,51.0,24.4625,101.2755,1.4860,27.6125,30,80,4,22,1.7
SJ001,248,16.166666666666668,50.0,24.4788,98.4676,0.6422,27.3854,30,80,4,22,1.7
SJ001,248,16.333333333333332,43.0,24.3038,86.6696,0.9832,27.0550,30,80,4,22,1.7
SJ001,248,16.5,37.0,24.1988,77.8717,1.0537,26.6650,30,80,4,22,1.7
SJ001,248,16.666666666666668,29.0,23.9862,58.7627,1.1775,26.1279,30,80,4,22,1.7
SJ001,248,16.833333333333332,34.0,23.7129,67.7058,1.0910,25.6350,30,80,4,22,1.7
SJ001,248,17.0,20.0,23.4838,51.9210,0.6408,25.3987,30,80,4,22,1.7
SJ001,248,17.166666666666668,17.0,23.1850,34.6503,0.1605,24.4913,30,80,4,22,1.7
SJ001,248,17.333333333333332,17.0,22.9900,37.2354,0.0000,24.1975,30,80,4,22,1.7
SJ001,248,17.5,13.0,23.0508,29.5309,0.0000,24.0212,30,80,4,22,1.7
SJ001,248,17.666666666666668,12.0,23.0688,25.3038,0.0000,23.8375,30,80,4,22,1.7
SJ001,248,17.833333333333332,4.0,22.8188,11.4617,0.0000,23.4017,30,80,4,22,1.7
SJ001,248,18.0,1.0,22.5017,9.3635,0.0000,22.9079,30,80,4,22,1.7
SJ001,248,18.166666666666668,0.0,22.4846,9.2581,0.0000,22.7800,30,90,4,21,1.4
SJ001,248,18.333333333333332,0.0,22.3425,0.7142,0.0000,22.4883,30,90,4,21,1.4
SJ001,248,18.5,0.0,22.2312,0.0000,0.0000,22.0987,30,90,4,21,1.4
SJ001,248,18.666666666666668,0.0,22.1050,0.0000,0.0000,21.7925,30,90,4,21,1.4
SJ001,248,18.833333333333332,0.0,21.8900,0.0000,0.0000,21.5642,30,90,4,21,1.4
SJ001,248,19.0,0.0,7.6250,0.0000,0.0000,7.4800,30,90,4,21,1.4
SJ001,248,19.166666666666668,0.0,0.0000,0.0000,0.0000,0.0000,30,90,4,21,1.4
SJ001,248,19.333333333333332,0.0,0.0000,0,0.2055,0.0000,30,90,4,21,1.4
SJ001,248,19.5,0.0,0.0000,0,0.9058,0.0000,30,90,4,21,1.4
SJ001,248,19.666666666666668,0.0,0.0000,0,1.3180,0.0000,30,90,4,21,1.4
SJ001,248,19.833333333333332,0.0,0.0000,0,1.1747,0.0000,30,90,4,21,1.4
SJ001,248,20.0,0.0,0,0,1.0942,0,30,90,4,21,1.4
SJ001,248,20.166666666666668,0.0,0,0,1.1925,0,30,90,4,21,1.4
SJ001,248,20.333333333333332,0.0,0,0,1.7368,0,30,90,4,21,1.4
SJ001,248,20.5,0.0,0,0,1.5568,0,30,90,4,21,1.4
SJ001,248,20.666666666666668,0.0,0,0,1.4800,0,30,90,4,21,1.4
SJ001,248,20.833333333333332,0.0,0,0,1.6802,0,30,90,4,21,1.4
SJ001,248,21.0,0.0,0,0,1.2435,0,30,90,4,21,1.4
SJ001,249,5.0,0.0,0,0,1.4983,0,70,90,4,20,0.6
SJ001,249,5.166666666666667,0.0,0,0,1.0103,0,70,90,4,20,0.6
SJ001,249,5.333333333333333,0.0,0,0,1.5092,0,70,90,4,20,0.6
SJ001,249,5.5,0.0,0,0,0.9902,0,70,90,4,20,0.6
SJ001,249,5.666666666666667,0.0,0,0,0.0000,0,70,90,4,20,0.6
SJ001,249,5.833333333333333,0.0,19.8975,0,0.0000,19.6125,70,90,4,20,0.6
SJ001,249,6.0,0.0,19.7712,0,0.0000,19.6117,70,90,4,20,0.6
SJ001,249,6.166666666666667,0.0,20.1475,0,0.0000,20.0237,70,80,4,21,0.6
SJ001,249,6.333333333333333,0.0,20.2642,6.9856,0.0000,20.4237,70,80,4,21,0.6
SJ001,249,6.5,0.0,20.2662,7.2521,0.0000,20.6412,70,80,4,21,0.6
SJ001,249,6.666666666666667,1.0,20.2700,27.8072,0.6678,20.8588,70,80,4,21,0.6
SJ001,249,6.833333333333333,16.0,20.3642,36.0135,0.5985,21.3337,70,80,4,21,0.6
SJ001,249,7.0,23.0,20.4192,47.0785,0.5525,21.5225,70,80,4,21,0.6
SJ001,249,7.166666666666667,44.0,20.6700,86.4480,0.9982,22.3146,70,80,4,21,0.6
SJ001,249,7.333333333333333,43.0,20.9508,87.7560,0.7732,23.5604,70,80,4,21,0.6
SJ001,249,7.5,32.0,20.9875,66.6355,0.4090,23.8158,70,80,4,21,0.6
SJ001,249,7.666666666666667,34.0,21.1212,69.2744,0.3700,23.8100,70,80,4,21,0.6
SJ001,249,7.833333333333333,54.0,21.4025,104.9709,0.2595,24.3100,70,80,4,21,0.6
SJ001,249,8.0,76.0,21.5904,145.5890,0.3322,25.4696,70,80,4,21,0.6
SJ001,249,8.166666666666666,63.0,21.9587,125.5508,0.4485,26.7263,70,80,4,21,0.6
SJ001,249,8.333333333333334,54.0,22.0379,110.3517,2.0465,26.3562,70,80,4,21,0.6
SJ001,249,8.5,50.0,21.9563,98.1361,0.6205,25.6737,70,80,4,21,0.6
SJ001,249,8.666666666666666,92.0,22.3725,165.0106,0.0645,26.5379,70,80,4,21,0.6
SJ001,249,8.833333333333334,120.0,23.0637,227.3766,0.6570,29.0425,70,80,4,21,0.6
SJ001,249,9.0,105.0,23.5413,205.1106,0.2800,30.7621,70,80,4,21,0.6
SJ001,249,9.166666666666666,118.0,23.3837,225.9738,0.0000,30.9375,60,80,4,23,0.5
SJ001,249,9.333333333333334,120.0,24.1404,235.1086,0.1427,32.2600,60,80,4,23,0.5
SJ001,249,9.5,118.0,24.5450,224.3881,1.4038,32.2775,60,80,4,23,0.5
SJ001,249,9.666666666666666,184.0,24.9079,337.5098,0.7732,33.6575,60,80,4,23,0.5
SJ001,249,9.833333333333334,152.0,25.4325,301.1062,0.7682,35.8488,60,80,4,23,0.5
SJ001,249,10.0,102.0,22.7250,182.2734,0.0998,31.2079,60,80,4,23,0.5
SJ001,249,10.166666666666666,99.0,24.6533,192.6219,0.0000,32.1946,60,80,4,23,0.5
SJ001,249,10.333333333333334,108.0,24.7850,207.2919,0.0000,32.0700,60,80,4,23,0.5
SJ001,249,10.5,94.0,25.2271,188.3922,0.0000,31.8125,60,80,4,23,0.5
SJ001,249,10.666666666666666,91.0,25.1725,176.1159,0.0000,30.6625,60,80,4,23,0.5
SJ001,249,10.833333333333334,98.0,25.1588,190.0028,0.0660,30.5575,60,80,4,23,0.5
SJ001,249,11.0,135.0,20.3663,210.5790,0.0000,25.2325,60,80,4,23,0.5
SJ001,249,11.166666666666666,160.0,25.9275,308.8461,0.0000,33.9154,60,80,4,23,0.5
SJ001,249,11.333333333333334,135.0,26.1812,266.6543,0.0000,35.1771,60,80,4,23,0.5
SJ001,249,11.5,162.0,26.2717,313.4453,0.0000,34.8513,60,80,4,23,0.5
SJ001,249,11.666666666666666,126.0,26.1625,254.3282,0.0000,35.3525,60,80,4,23,0.5
SJ001,249,11.833333333333334,137.0,26.3800,259.3509,0.0000,34.5650,60,80,4,23,0.5
SJ001,249,12.0,112.0,26.2792,222.9212,0.0000,34.4650,60,80,4,23,0.5
SJ001,249,12.166666666666666,118.0,26.3263,234.8154,0.0000,33.1004,60,80,4,22,1.2
SJ001,249,12.333333333333334,105.0,26.0017,212.9195,0.0000,32.2129,60,80,4,22,1.2
SJ001,249,12.5,125.0,25.4629,235.3262,0.0000,31.8646,60,80,4,22,1.2
SJ001,249,12.666666666666666,100.0,25.9575,203.7141,0.0555,32.6088,60,80,4,22,1.2
SJ001,249,12.833333333333334,138.0,26.3550,258.3476,0.5592,33.2062,60,80,4,22,1.2
SJ001,249,13.0,124.0,26.6062,246.7980,1.0548,34.5958,60,80,4,22,1.2
SJ001,249,13.166666666666666,109.0,26.3504,215.2698,0.8392,33.9367,60,80,4,22,1.2
SJ001,249,13.333333333333334,102.0,26.3362,201.1742,0.6950,33.1225,60,80,4,22,1.2
SJ001,249,13.5,109.0,25.9563,207.0339,0.1740,31.7700,60,80,4,22,1.2
SJ001,249,13.666666666666666,141.0,26.3383,271.2882,0.1778,32.9654,60,80,4,22,1.2
SJ001,249,13.833333333333334,92.0,26.1846,185.5809,0.5648,33.3050,60,80,4,22,1.2
SJ001,249,14.0,78.0,25.7929,151.0863,0.3368,31.1021,60,80,4,22,1.2
SJ001,249,14.166666666666666,89.0,25.6400,169.7582,0.8770,30.3508,60,80,4,22,1.2
SJ001,249,14.333333333333334,79.0,25.5900,157.6011,0.8470,30.5183,60,80,4,22,1.2
SJ001,249,14.5,70.0,25.2704,139.4235,1.2237,29.8021,60,80,4,22,1.2
SJ001,249,14.666666666666666,81.0,25.0963,154.2826,1.1145,29.1337,60,80,4,22,1.2
SJ001,249,14.833333333333334,80.0,25.2133,154.6018,0.5150,29.5621,60,80,4,22,1.2
SJ001,249,15.0,60.0,24.9163,121.2636,1.0520,28.9737,60,80,4,22,1.2
SJ001,249,15.166666666666666,44.0,24.6425,93.8177,1.2032,27.8912,60,80,4,21,0.8
SJ001,249,15.333333333333334,44.0,24.3404,88.3753,1.2052,26.9262,60,80,4,21,0.8
SJ001,249,15.5,35.0,24.1604,72.9081,1.2705,26.3971,60,80,4,21,0.8
SJ001,249,15.666666666666666,30.0,23.9513,60.4010,0.9970,25.7013,60,80,4,21,0.8
SJ001,249,15.833333333333334,21.0,23.7633,45.3251,1.2530,25.2654,60,80,4,21,0.8
SJ001,249,16.0,21.0,23.5071,46.3950,0.9420,24.5837,60,80,4,21,0.8
SJ001,249,16.166666666666668,23.0,23.3692,46.3573,0.8938,24.5250,60,80,4,21,0.8
SJ001,249,16.333333333333332,23.0,23.1271,50.5932,0.4470,24.4350,60,80,4,21,0.8
SJ001,249,16.5,26.0,23.1850,52.6298,0.0000,24.4812,60,80,4,21,0.8
SJ001,249,16.666666666666668,18.0,23.1612,41.2037,0.0000,24.4475,60,80,4,21,0.8
SJ001,249,16.833333333333332,14.0,22.9646,29.7922,1.0337,23.8025,60,80,4,21,0.8
SJ001,249,17.0,11.0,22.9587,26.5027,1.5440,23.5375,60,80,4,21,0.8
SJ001,249,17.166666666666668,9.0,23.0025,22.8198,1.6545,23.3687,60,80,4,21,0.8
SJ001,249,17.333333333333332,10.0,22.9688,21.8940,1.4992,23.2446,60,80,4,21,0.8
SJ001,249,17.5,13.0,22.8067,27.7853,1.4717,23.2437,60,80,4,21,0.8
SJ001,249,17.666666666666668,8.0,22.4587,21.4503,1.3268,22.9954,60,80,4,21,0.8
SJ001,249,17.833333333333332,5.0,22.4000,13.5465,1.0110,22.7900,60,80,4,21,0.8
SJ001,249,18.0,1.0,22.2192,8.4645,0.6505,22.2329,60,80,4,21,0.8
SJ001,249,18.166666666666668,0.0,21.9638,6.2056,1.1518,21.4725,70,80,4,20,0.4
SJ001,249,18.333333333333332,0.0,22.0587,3.8757,1.1680,21.6983,70,80,4,20,0.4
SJ001,249,18.5,0.0,22.0375,1.7825,1.3153,21.7750,70,80,4,20,0.4
SJ001,249,18.666666666666668,0.0,21.8375,0.0217,1.0495,21.5663,70,80,4,20,0.4
SJ001,249,18.833333333333332,0.0,21.8038,0.0000,1.0402,21.4337,70,80,4,20,0.4
SJ001,249,19.0,0.0,5.4325,0.0000,0.6975,5.3325,70,80,4,20,0.4
SJ001,249,19.166666666666668,0.0,0.0000,0.0000,1.3850,0.0000,70,80,4,20,0.4
SJ001,249,19.333333333333332,0.0,0.0000,0.0000,1.2710,0.0000,70,80,4,20,0.4
SJ001,249,19.5,0.0,0.0000,0,0.8570,0.0000,70,80,4,20,0.4
SJ001,249,19.666666666666668,0.0,0.0000,0,1.0362,0.0000,70,80,4,20,0.4
SJ001,249,19.833333333333332,0.0,0,0,0.2045,0,70,80,4,20,0.4
SJ001,249,20.0,0.0,0,0,0.0000,0,70,80,4,20,0.4
SJ001,249,20.166666666666668,0.0,0,0,0.0000,0,70,80,4,20,0.4
SJ001,249,20.333333333333332,0.0,0,0,0.0000,0,70,80,4,20,0.4
SJ001,249,20.5,0.0,0,0,0.0000,0,70,80,4,20,0.4
SJ001,249,20.666666666666668,0.0,0,0,0.0000,0,70,80,4,20,0.4
SJ001,249,20.833333333333332,0.0,0,0,0.6722,0,70,80,4,20,0.4
SJ001,249,21.0,0.0,0,0,0.2925,0,70,80,4,20,0.4
SJ001,250,5.0,0.0,0,0,1.4315,0,30,85,4,20,0.7
SJ001,250,5.166666666666667,0.0,0,0,1.8700,0,30,85,4,20,0.7
SJ001,250,5.333333333333333,0.0,0,0,2.1580,0,30,85,4,20,0.7
SJ001,250,5.5,0.0,0,0,1.6700,0,30,85,4,20,0.7
SJ001,250,5.666666666666667,0.0,0,0,1.2628,0,30,85,4,20,0.7
SJ001,250,5.833333333333333,0.0,0,0,0.2948,0,30,85,4,20,0.7
SJ001,250,6.0,0.0,19.0775,0,0.8418,18.2117,30,85,4,20,0.7
SJ001,250,6.166666666666667,0.0,18.9517,0,1.7870,18.3600,20,75,3,22,1.1
SJ001,250,6.333333333333333,0.0,18.9225,6.0071,1.6145,18.4138,20,75,3,22,1.1
SJ001,250,6.5,0.0,19.0388,16.4881,1.2875,18.5742,20,75,3,22,1.1
SJ001,250,6.666666666666667,7.0,19.2400,24.3098,1.4320,18.9404,20,75,3,22,1.1
SJ001,250,6.833333333333333,18.0,19.2400,35.1326,1.2435,18.9387,20,75,3,22,1.1
SJ001,250,7.0,40.0,19.6096,80.3283,1.1987,19.8171,20,75,3,22,1.1
SJ001,250,7.166666666666667,45.0,20.0162,93.9770,0.9248,20.9425,20,75,3,22,1.1
SJ001,250,7.333333333333333,47.0,20.2154,98.2459,1.0710,21.8442,20,75,3,22,1.1
SJ001,250,7.5,51.0,20.3350,103.6344,1.2908,22.5067,20,75,3,22,1.1
SJ001,250,7.666666666666667,61.0,20.6154,120.1998,1.4990,23.1825,20,75,3,22,1.1
SJ001,250,7.833333333333333,51.0,20.7700,105.8766,1.7158,23.2838,20,75,3,22,1.1
SJ001,250,8.0,75.0,20.9413,147.1611,1.1102,23.6925,20,75,3,22,1.1
SJ001,250,8.166666666666666,94.0,21.2958,180.6475,0.8685,25.1442,20,75,3,22,1.1
SJ001,250,8.333333333333334,90.0,21.7638,172.4406,1.4005,26.8992,20,75,3,22,1.1
SJ001,250,8.5,132.0,21.8171,254.9329,1.6695,25.9167,20,75,3,22,1.1
SJ001,250,8.666666666666666,128.0,22.8908,261.7592,1.4968,29.7317,20,75,3,22,1.1
SJ001,250,8.833333333333334,72.0,22.3762,139.6124,2.0223,27.2900,20,75,3,22,1.1
SJ001,250,9.0,132.0,22.5512,244.0325,2.0648,26.8879,20,75,3,22,1.1
SJ001,250,9.166666666666666,181.0,23.2775,332.4855,1.7060,29.7425,20,55,3,26,0.5
SJ001,250,9.333333333333334,148.0,23.9062,313.9103,1.1635,32.1967,20,55,3,26,0.5
SJ001,250,9.5,138.0,24.0229,280.2316,1.5845,31.7192,20,55,3,26,0.5
SJ001,250,9.666666666666666,171.0,24.1475,327.4227,2.1055,31.3075,20,55,3,26,0.5
SJ001,250,9.833333333333334,223.0,24.3333,389.2327,2.3015,32.3762,20,55,3,26,0.5
SJ001,250,10.0,289.0,25.6962,628.5148,2.0997,39.0433,20,55,3,26,0.5
SJ001,250,10.166666666666666,192.0,25.5263,372.7790,1.9148,37.4188,20,55,3,26,0.5
SJ001,250,10.333333333333334,329.0,25.8629,661.6078,1.5425,38.5388,20,55,3,26,0.5
SJ001,250,10.5,362.0,27.0504,754.1987,1.7955,44.6479,20,55,3,26,0.5
SJ001,250,10.666666666666666,312.0,27.3317,630.1271,2.4533,44.2946,20,55,3,26,0.5
SJ001,250,10.833333333333334,351.0,27.5888,751.7508,1.7257,43.8829,20,55,3,26,0.5
SJ001,250,11.0,359.0,28.2679,763.9947,2.0400,47.2279,20,55,3,26,0.5
SJ001,250,11.166666666666666,368.0,28.5717,787.5405,2.3727,47.5950,20,55,3,26,0.5
SJ001,250,11.333333333333334,388.0,29.3025,812.2074,1.9138,49.3663,20,55,3,26,0.5
SJ001,250,11.5,373.0,29.7921,806.7937,1.4175,51.8696,20,55,3,26,0.5
SJ001,250,11.666666666666666,380.0,30.1279,828.3855,1.0850,53.4958,20,55,3,26,0.5
SJ001,250,11.833333333333334,368.0,30.5421,835.3336,2.1332,52.5562,20,55,3,26,0.5
SJ001,250,12.0,316.0,29.7488,637.6522,2.0255,48.7704,20,55,3,26,0.5
SJ001,250,12.166666666666666,233.0,29.2613,520.1318,1.3298,50.0967,20,50,3,28,2.0
SJ001,250,12.333333333333334,343.0,28.5012,658.0584,0.9878,47.0533,20,50,3,28,2.0
SJ001,250,12.5,193.0,29.0767,403.7926,1.3902,49.0583,20,50,3,28,2.0
SJ001,250,12.666666666666666,226.0,28.5042,549.5769,1.9072,43.2096,20,50,3,28,2.0
SJ001,250,12.833333333333334,385.0,28.2975,788.2411,2.3318,43.8071,20,50,3,28,2.0
SJ001,250,13.0,389.0,28.6288,795.7243,2.6397,47.4783,20,50,3,28,2.0
SJ001,250,13.166666666666666,383.0,29.1117,783.6800,1.7363,48.3429,20,50,3,28,2.0
SJ001,250,13.333333333333334,370.0,29.1358,755.2017,2.6255,48.8217,20,50,3,28,2.0
SJ001,250,13.5,377.0,29.5663,751.8388,1.8520,49.5850,20,50,3,28,2.0
SJ001,250,13.666666666666666,350.0,29.4262,715.0095,1.9532,49.2096,20,50,3,28,2.0
SJ001,250,13.833333333333334,366.0,29.7162,682.9963,1.7563,49.1463,20,50,3,28,2.0
SJ001,250,14.0,360.0,29.5400,722.0752,1.9960,48.3875,20,50,3,28,2.0
SJ001,250,14.166666666666666,348.0,29.6187,712.4619,2.5990,48.4612,20,50,3,28,2.0
SJ001,250,14.333333333333334,338.0,29.2071,647.4794,2.3395,46.8438,20,50,3,28,2.0
SJ001,250,14.5,318.0,29.2688,636.2387,2.4505,45.8212,20,50,3,28,2.0
SJ001,250,14.666666666666666,248.0,29.4937,527.2532,1.7557,45.4579,20,50,3,28,2.0
SJ001,250,14.833333333333334,175.0,28.5175,287.5434,2.2025,40.0162,20,50,3,28,2.0
SJ001,250,15.0,312.0,28.2767,578.7731,2.1515,40.2133,20,50,3,28,2.0
SJ001,250,15.166666666666666,149.0,28.0471,289.2120,2.0892,37.2704,20,55,3,26,1.8
SJ001,250,15.333333333333334,185.0,27.8579,335.9191,2.4315,34.8875,20,55,3,26,1.8
SJ001,250,15.5,165.0,28.1067,306.7799,1.9512,36.6150,20,55,3,26,1.8
SJ001,250,15.666666666666666,131.0,27.8837,271.3288,2.5175,35.4292,20,55,3,26,1.8
SJ001,250,15.833333333333334,178.0,27.6887,361.8103,2.0823,34.5500,20,55,3,26,1.8
SJ001,250,16.0,198.0,28.1171,379.9661,1.3690,36.8750,20,55,3,26,1.8
SJ001,250,16.166666666666668,126.0,28.1700,241.0839,1.3840,36.2042,20,55,3,26,1.8
SJ001,250,16.333333333333332,148.0,28.0637,282.6656,1.5625,34.9817,20,55,3,26,1.8
SJ001,250,16.5,122.0,27.7221,218.6443,1.8292,33.6063,20,55,3,26,1.8
SJ001,250,16.666666666666668,96.0,27.3188,184.3793,1.4915,32.2737,20,55,3,26,1.8
SJ001,250,16.833333333333332,101.0,27.4492,198.1306,1.9020,31.2812,20,55,3,26,1.8
SJ001,250,17.0,92.0,27.6100,181.6861,1.1872,30.9138,20,55,3,26,1.8
SJ001,250,17.166666666666668,78.0,28.0829,152.9361,0.6480,30.5508,20,55,3,26,1.8
SJ001,250,17.333333333333332,63.0,28.2737,130.8648,0.8242,29.9688,20,55,3,26,1.8
SJ001,250,17.5,50.0,28.2437,104.8300,0.7695,28.7429,20,55,3,26,1.8
SJ001,250,17.666666666666668,40.0,27.5538,87.0426,1.2288,27.4904,20,55,3,26,1.8
SJ001,250,17.833333333333332,28.0,26.6687,66.0179,1.1355,26.2525,20,55,3,26,1.8
SJ001,250,18.0,21.0,25.6296,48.5570,1.5652,25.1192,20,55,3,26,1.8
SJ001,250,18.166666666666668,12.0,24.7971,30.3306,0.8782,23.9542,10,75,2,22,0.9
SJ001,250,18.333333333333332,7.0,24.1400,17.3101,0.5868,23.0038,10,75,2,22,0.9
SJ001,250,18.5,0.0,23.3542,7.0221,0.0000,22.1075,10,75,2,22,0.9
SJ001,250,18.666666666666668,0.0,22.7150,1.0458,1.1612,21.2933,10,75,2,22,0.9
SJ001,250,18.833333333333332,0.0,22.2573,0.0000,0.8801,20.7838,10,75,2,22,0.9
SJ001,250,19.0,0.0,16.3954,0.0000,0.0000,15.1621,10,75,2,22,0.9
SJ001,250,19.166666666666668,0.0,0.0000,0.0000,0.1515,0.0000,10,75,2,22,0.9
SJ001,250,19.333333333333332,0.0,0.0000,0.0000,0.7392,0.0000,10,75,2,22,0.9
SJ001,250,19.5,0.0,0.0000,0.0000,1.1338,0.0000,10,75,2,22,0.9
