SITE_NO,DATE,TIME,GEN_ENERGY,0,TEMPERATURE,SOLAR_IRRADIANCE,WIND_SPEED,MODULE_TEMPERATURE,POP,REH,SKY,T3H,WSD
SJ002,4,12.5,295.0,2018-01-04 12:30:00,2.1421,575.8280,0.8040,18.1583,20,20,3,2,1.8
SJ002,4,12.666666666666666,295.76,2018-01-04 12:40:00,2.7746,576.2621,0.3800,16.5113,20,20,3,2,1.8
SJ002,4,12.833333333333334,311.54,2018-01-04 12:50:00,2.8479,610.2071,1.0862,18.3858,20,20,3,2,1.8
SJ002,4,13.0,295.3,2018-01-04 13:00:00,2.0967,577.0142,1.0040,16.0296,20,20,3,2,1.8
SJ002,4,13.166666666666666,273.66,2018-01-04 13:10:00,1.8708,520.4810,0.3135,16.4146,20,20,3,2,1.8
SJ002,4,13.333333333333334,286.69,2018-01-04 13:20:00,2.4492,557.1417,0.4682,16.7629,20,20,3,2,1.8
SJ002,4,13.5,287.15,2018-01-04 13:30:00,2.8704,568.3184,0.2288,20.0938,20,20,3,2,1.8
SJ002,4,13.666666666666666,281.35,2018-01-04 13:40:00,2.9688,557.2563,0.1017,21.2746,20,20,3,2,1.8
SJ002,4,13.833333333333334,262.5,2018-01-04 13:50:00,3.7254,525.9142,0.0000,21.1017,20,20,3,2,1.8
SJ002,4,14.0,220.35,2018-01-04 14:00:00,3.3725,427.1149,0.1770,19.9662,20,20,3,2,1.8
SJ002,4,14.166666666666666,191.4,2018-01-04 14:10:00,2.4804,377.4540,0.0000,17.7913,20,20,3,2,1.8
SJ002,4,14.333333333333334,189.8,2018-01-04 14:20:00,3.2292,375.5018,0.2010,17.1612,20,20,3,2,1.8
SJ002,4,14.5,198.4,2018-01-04 14:30:00,3.4404,392.1131,0.4635,15.1046,20,20,3,2,1.8
SJ002,4,14.666666666666666,166.2,2018-01-04 14:40:00,2.9104,331.7211,0.3508,13.5558,20,20,3,2,1.8
SJ002,4,14.833333333333334,152.54,2018-01-04 14:50:00,3.2333,297.1314,0.6065,12.1304,20,20,3,2,1.8
SJ002,4,15.0,121.26,2018-01-04 15:00:00,3.2675,244.4948,0.4380,11.3146,20,20,3,2,1.8
SJ002,4,15.166666666666666,106.2,2018-01-04 15:10:00,3.1267,213.2207,0.4055,10.1179,20,20,3,-1,1.8
SJ002,4,15.333333333333334,104.85,2018-01-04 15:20:00,3.4033,214.4417,0.5190,8.9021,20,20,3,-1,1.8
SJ002,4,15.5,87.45,2018-01-04 15:30:00,2.6825,181.5004,0.2470,8.4987,20,20,3,-1,1.8
SJ002,4,15.666666666666666,63.86,2018-01-04 15:40:00,2.6450,130.1844,0.1500,6.7308,20,20,3,-1,1.8
SJ002,4,15.833333333333334,50.44,2018-01-04 15:50:00,2.5996,98.8076,0.2205,5.0383,20,20,3,-1,1.8
SJ002,4,16.0,43.4,2018-01-04 16:00:00,2.2788,86.8502,0.2370,3.6583,20,20,3,-1,1.8
SJ002,4,16.166666666666668,28.66,2018-01-04 16:10:00,1.9562,60.2103,0.3090,2.8917,20,20,3,-1,1.8
SJ002,4,16.333333333333332,22.64,2018-01-04 16:20:00,1.6587,47.8416,0.2025,2.0025,20,20,3,-1,1.8
SJ002,4,16.5,18.24,2018-01-04 16:30:00,1.3575,40.1921,0.0360,1.4542,20,20,3,-1,1.8
SJ002,4,16.666666666666668,12.26,2018-01-04 16:40:00,1.0542,27.7920,0,0.7921,20,20,3,-1,1.8
SJ002,4,16.833333333333332,7.05,2018-01-04 16:50:00,0.6850,17.7022,0,0.1321,20,20,3,-1,1.8
SJ002,4,17.0,5.19,2018-01-04 17:00:00,0.2979,11.4420,0,0.0000,20,20,3,-1,1.8
SJ002,4,17.166666666666668,0.0,2018-01-04 17:10:00,0.1875,3.4668,0,0.0000,20,20,3,-1,1.8
SJ002,4,17.333333333333332,0.0,2018-01-04 17:20:00,0.0000,0.0000,0,0.0000,20,20,3,-1,1.8
SJ002,4,17.5,0.0,2018-01-04 17:30:00,0.0000,0.0000,0,0.0000,20,20,3,-1,1.8
SJ002,4,17.666666666666668,0.0,2018-01-04 17:40:00,0.0000,0.0000,0,0.0000,20,20,3,-1,1.8
SJ002,4,17.833333333333332,0.0,2018-01-04 17:50:00,0,0.0000,0,0,20,20,3,-1,1.8
SJ002,4,18.0,0.0,2018-01-04 18:00:00,0,0.0000,0,0,20,20,3,-1,1.8
SJ002,4,18.166666666666668,0.0,2018-01-04 18:10:00,0,0.0000,0,0,20,25,3,-2,1.4
SJ002,4,18.333333333333332,0.0,2018-01-04 18:20:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,18.5,0.0,2018-01-04 18:30:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,18.666666666666668,0.0,2018-01-04 18:40:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,18.833333333333332,0.0,2018-01-04 18:50:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,19.0,0.0,2018-01-04 19:00:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,19.166666666666668,0.0,2018-01-04 19:10:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,19.333333333333332,0.0,2018-01-04 19:20:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,19.5,0.0,2018-01-04 19:30:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,19.666666666666668,0.0,2018-01-04 19:40:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,19.833333333333332,0.0,2018-01-04 19:50:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,20.0,0.0,2018-01-04 20:00:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,20.166666666666668,0.0,2018-01-04 20:10:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,20.333333333333332,0.0,2018-01-04 20:20:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,20.5,0.0,2018-01-04 20:30:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,20.666666666666668,0.0,2018-01-04 20:40:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,20.833333333333332,0.0,2018-01-04 20:50:00,0,0,0,0,20,25,3,-2,1.4
SJ002,4,21.0,0.0,2018-01-04 21:00:00,0,0,0,0,20,25,3,-2,1.4
SJ002,5,5.0,0.0,2018-01-05 05:00:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,5.166666666666667,0.0,2018-01-05 05:10:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,5.333333333333333,0.0,2018-01-05 05:20:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,5.5,0.0,2018-01-05 05:30:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,5.666666666666667,0.0,2018-01-05 05:40:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,5.833333333333333,0.0,2018-01-05 05:50:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,6.0,0.0,2018-01-05 06:00:00,0,0,0,0,30,55,4,-4,1.1
SJ002,5,6.166666666666667,0.0,2018-01-05 06:10:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,6.333333333333333,0.0,2018-01-05 06:20:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,6.5,0.0,2018-01-05 06:30:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,6.666666666666667,0.0,2018-01-05 06:40:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,6.833333333333333,0.0,2018-01-05 06:50:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,7.0,0.0,2018-01-05 07:00:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,7.166666666666667,0.0,2018-01-05 07:10:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,7.333333333333333,0.0,2018-01-05 07:20:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,7.5,0.0,2018-01-05 07:30:00,0,0,0,0,30,45,4,-3,2.1
SJ002,5,7.666666666666667,0.0,2018-01-05 07:40:00,0,0.9445,0,0,30,45,4,-3,2.1
SJ002,5,7.833333333333333,0.0,2018-01-05 07:50:00,0,4.6761,0,0,30,45,4,-3,2.1
SJ002,5,8.0,7.0,2018-01-05 08:00:00,0,10.0981,0,0,30,45,4,-3,2.1
SJ002,5,8.166666666666666,11.9,2018-01-05 08:10:00,0,20.6621,0,0,30,45,4,-3,2.1
SJ002,5,8.333333333333334,17.5,2018-01-05 08:20:00,0,35.1935,0,0,30,45,4,-3,2.1
SJ002,5,8.5,20.1,2018-01-05 08:30:00,0,43.3542,0,0,30,45,4,-3,2.1
SJ002,5,8.666666666666666,32.2,2018-01-05 08:40:00,0,98.7772,0,0,30,45,4,-3,2.1
SJ002,5,8.833333333333334,65.6,2018-01-05 08:50:00,0,197.0636,0.8670,0,30,45,4,-3,2.1
SJ002,5,9.0,81.9,2018-01-05 09:00:00,0.0000,216.2435,0.7782,1.0713,30,45,4,-3,2.1
SJ002,5,9.166666666666666,69.64,2018-01-05 09:10:00,0.0000,150.2681,0.3548,0.5946,20,30,3,2,2.0
SJ002,5,9.333333333333334,104.76,2018-01-05 09:20:00,0.0000,212.6690,0.4738,0.7038,20,30,3,2,2.0
SJ002,5,9.5,109.9,2018-01-05 09:30:00,0.0000,224.5928,2.1418,1.4071,20,30,3,2,2.0
SJ002,5,9.666666666666666,117.15,2018-01-05 09:40:00,0.0000,234.8451,0.3350,2.1596,20,30,3,2,2.0
SJ002,5,9.833333333333334,109.85,2018-01-05 09:50:00,0.0000,215.3919,0.8842,1.8558,20,30,3,2,2.0
SJ002,5,10.0,168.46,2018-01-05 10:00:00,0.0125,329.0914,0.6295,2.8854,20,30,3,2,2.0
SJ002,5,10.166666666666666,219.69,2018-01-05 10:10:00,0.2062,419.9661,0.8855,4.9938,20,30,3,2,2.0
SJ002,5,10.333333333333334,241.85,2018-01-05 10:20:00,0.2912,469.9269,0.6815,8.3567,20,30,3,2,2.0
SJ002,5,10.5,263.9,2018-01-05 10:30:00,0.2013,496.0732,0.6595,9.4512,20,30,3,2,2.0
SJ002,5,10.666666666666666,254.75,2018-01-05 10:40:00,0.3646,492.4522,0.5705,9.1492,20,30,3,2,2.0
SJ002,5,10.833333333333334,234.65,2018-01-05 10:50:00,0.7862,452.7695,0.9370,9.1817,20,30,3,2,2.0
SJ002,5,11.0,240.9,2018-01-05 11:00:00,1.0371,454.0045,0.8020,7.9933,20,30,3,2,2.0
SJ002,5,11.166666666666666,299.4,2018-01-05 11:10:00,1.4050,557.0093,0.6090,9.7521,20,30,3,2,2.0
SJ002,5,11.333333333333334,298.5,2018-01-05 11:20:00,1.3379,573.6001,0.7232,10.5717,20,30,3,2,2.0
SJ002,5,11.5,303.74,2018-01-05 11:30:00,1.4333,584.1048,0.4285,10.7967,20,30,3,2,2.0
SJ002,5,11.666666666666666,305.0,2018-01-05 11:40:00,1.7183,591.6881,0.8595,12.0479,20,30,3,2,2.0
SJ002,5,11.833333333333334,309.5,2018-01-05 11:50:00,1.8362,597.5338,0.9140,11.3921,20,30,3,2,2.0
SJ002,5,12.0,322.26,2018-01-05 12:00:00,1.7233,604.5903,2.0307,9.2867,20,30,3,2,2.0
SJ002,5,12.166666666666666,310.1,2018-01-05 12:10:00,1.8650,606.8870,1.8527,8.8087,20,25,3,4,3.1
SJ002,5,12.333333333333334,327.9,2018-01-05 12:20:00,1.9100,608.4941,3.2480,8.0396,20,25,3,4,3.1
SJ002,5,12.5,311.05,2018-01-05 12:30:00,2.3767,597.1219,1.8110,8.2963,20,25,3,4,3.1
SJ002,5,12.666666666666666,310.81,2018-01-05 12:40:00,3.0850,598.7851,1.6340,11.3637,20,25,3,4,3.1
SJ002,5,12.833333333333334,305.64,2018-01-05 12:50:00,2.7992,593.6254,1.0893,11.4975,20,25,3,4,3.1
SJ002,5,13.0,303.2,2018-01-05 13:00:00,2.9575,588.0205,1.7070,14.0354,20,25,3,4,3.1
SJ002,5,13.166666666666666,298.8,2018-01-05 13:10:00,3.1646,580.6510,1.7020,13.1454,20,25,3,4,3.1
SJ002,5,13.333333333333334,298.6,2018-01-05 13:20:00,2.8629,559.8479,0.8442,13.2067,20,25,3,4,3.1
SJ002,5,13.5,293.26,2018-01-05 13:30:00,2.5663,568.1870,1.6995,10.7483,20,25,3,4,3.1
SJ002,5,13.666666666666666,288.69,2018-01-05 13:40:00,2.6562,561.1318,1.3810,11.2017,20,25,3,4,3.1
SJ002,5,13.833333333333334,280.5,2018-01-05 13:50:00,2.7033,544.5150,0.7173,11.3404,20,25,3,4,3.1
SJ002,5,14.0,265.25,2018-01-05 14:00:00,2.5846,520.4432,1.0725,9.8325,20,25,3,4,3.1
SJ002,5,14.166666666666666,268.4,2018-01-05 14:10:00,2.6275,505.3690,1.5987,9.0933,20,25,3,4,3.1
SJ002,5,14.333333333333334,254.85,2018-01-05 14:20:00,2.7721,496.1247,1.9228,10.0421,20,25,3,4,3.1
SJ002,5,14.5,244.5,2018-01-05 14:30:00,2.7462,476.2842,1.2803,10.7167,20,25,3,4,3.1
SJ002,5,14.666666666666666,229.85,2018-01-05 14:40:00,2.6833,451.9945,1.1525,8.9050,20,25,3,4,3.1
SJ002,5,14.833333333333334,213.1,2018-01-05 14:50:00,2.7892,423.0087,1.0875,8.9954,20,25,3,4,3.1
SJ002,5,15.0,194.86,2018-01-05 15:00:00,2.7146,399.1923,1.1907,8.1337,20,25,3,4,3.1
SJ002,5,15.166666666666666,183.24,2018-01-05 15:10:00,2.5108,370.8194,1.8842,6.8358,10,30,2,0,3.7
SJ002,5,15.333333333333334,155.7,2018-01-05 15:20:00,2.3238,339.2613,1.6375,5.3388,10,30,2,0,3.7
SJ002,5,15.5,137.1,2018-01-05 15:30:00,2.2075,309.5792,1.7545,5.0725,10,30,2,0,3.7
SJ002,5,15.666666666666666,117.84,2018-01-05 15:40:00,2.0983,272.7813,1.4190,4.5646,10,30,2,0,3.7
SJ002,5,15.833333333333334,100.16,2018-01-05 15:50:00,1.9879,183.9380,1.3833,3.7929,10,30,2,0,3.7
SJ002,5,16.0,73.0,2018-01-05 16:00:00,1.7475,63.8132,1.0622,1.7992,10,30,2,0,3.7
SJ002,5,16.166666666666668,41.3,2018-01-05 16:10:00,1.5575,53.2066,1.1998,0.9250,10,30,2,0,3.7
SJ002,5,16.333333333333332,26.1,2018-01-05 16:20:00,1.3625,46.8477,1.5243,0.5179,10,30,2,0,3.7
SJ002,5,16.5,20.2,2018-01-05 16:30:00,1.1863,39.8051,1.1845,0.2838,10,30,2,0,3.7
SJ002,5,16.666666666666668,14.86,2018-01-05 16:40:00,1.0713,31.5118,1.2545,0.0012,10,30,2,0,3.7
SJ002,5,16.833333333333332,9.44,2018-01-05 16:50:00,0.7721,21.3559,0.9160,0.0000,10,30,2,0,3.7
SJ002,5,17.0,6.25,2018-01-05 17:00:00,0.4992,12.9538,0.4190,0.0000,10,30,2,0,3.7
SJ002,5,17.166666666666668,3.85,2018-01-05 17:10:00,0.3608,6.2064,0.4755,0.0000,10,30,2,0,3.7
SJ002,5,17.333333333333332,0.0,2018-01-05 17:20:00,0.2083,0.9930,0.6185,0.0000,10,30,2,0,3.7
SJ002,5,17.5,0.0,2018-01-05 17:30:00,0,0.0000,0.9355,0.0000,10,30,2,0,3.7
SJ002,5,17.666666666666668,0.0,2018-01-05 17:40:00,0,0.0000,0.6360,0,10,30,2,0,3.7
SJ002,5,17.833333333333332,0.0,2018-01-05 17:50:00,0,0.0000,1.0085,0,10,30,2,0,3.7
SJ002,5,18.0,0.0,2018-01-05 18:00:00,0,0.0000,0.8732,0,10,30,2,0,3.7
SJ002,5,18.166666666666668,0.0,2018-01-05 18:10:00,0,0.0000,0.5988,0,0,45,1,-2,3.3
SJ002,5,18.333333333333332,0.0,2018-01-05 18:20:00,0,0,0.4718,0,0,45,1,-2,3.3
SJ002,5,18.5,0.0,2018-01-05 18:30:00,0,0,0.5162,0,0,45,1,-2,3.3
SJ002,5,18.666666666666668,0.0,2018-01-05 18:40:00,0,0,0.5868,0,0,45,1,-2,3.3
SJ002,5,18.833333333333332,0.0,2018-01-05 18:50:00,0,0,1.5380,0,0,45,1,-2,3.3
SJ002,5,19.0,0.0,2018-01-05 19:00:00,0,0,1.3040,0,0,45,1,-2,3.3
SJ002,5,19.166666666666668,0.0,2018-01-05 19:10:00,0,0,1.8805,0,0,45,1,-2,3.3
SJ002,5,19.333333333333332,0.0,2018-01-05 19:20:00,0,0,1.3942,0,0,45,1,-2,3.3
SJ002,5,19.5,0.0,2018-01-05 19:30:00,0,0,1.7377,0,0,45,1,-2,3.3
SJ002,5,19.666666666666668,0.0,2018-01-05 19:40:00,0,0,1.3915,0,0,45,1,-2,3.3
SJ002,5,19.833333333333332,0.0,2018-01-05 19:50:00,0,0,1.0375,0,0,45,1,-2,3.3
SJ002,5,20.0,0.0,2018-01-05 20:00:00,0,0,0.7965,0,0,45,1,-2,3.3
SJ002,5,20.166666666666668,0.0,2018-01-05 20:10:00,0,0,0.2745,0,0,45,1,-2,3.3
SJ002,5,20.333333333333332,0.0,2018-01-05 20:20:00,0,0,0.2047,0,0,45,1,-2,3.3
SJ002,5,20.5,0.0,2018-01-05 20:30:00,0,0,0.2468,0,0,45,1,-2,3.3
SJ002,5,20.666666666666668,0.0,2018-01-05 20:40:00,0,0,0.1680,0,0,45,1,-2,3.3
SJ002,5,20.833333333333332,0.0,2018-01-05 20:50:00,0,0,0.1125,0,0,45,1,-2,3.3
SJ002,5,21.0,0.0,2018-01-05 21:00:00,0,0,0.9600,0,0,45,1,-2,3.3
SJ002,6,5.0,0.0,2018-01-06 05:00:00,0,0,0.7800,0,0,45,1,-4,3.2
SJ002,6,5.166666666666667,0.0,2018-01-06 05:10:00,0,0,0.7480,0,0,45,1,-4,3.2
SJ002,6,5.333333333333333,0.0,2018-01-06 05:20:00,0,0,0.5475,0,0,45,1,-4,3.2
SJ002,6,5.5,0.0,2018-01-06 05:30:00,0,0,0.4605,0,0,45,1,-4,3.2
SJ002,6,5.666666666666667,0.0,2018-01-06 05:40:00,0,0,0.4295,0,0,45,1,-4,3.2
SJ002,6,5.833333333333333,0.0,2018-01-06 05:50:00,0,0,0.3555,0,0,45,1,-4,3.2
SJ002,6,6.0,0.0,2018-01-06 06:00:00,0,0,0.4402,0,0,45,1,-4,3.2
SJ002,6,6.166666666666667,0.0,2018-01-06 06:10:00,0,0,1.0975,0,0,40,1,-2,2.8
SJ002,6,6.333333333333333,0.0,2018-01-06 06:20:00,0,0,0.4880,0,0,40,1,-2,2.8
SJ002,6,6.5,0.0,2018-01-06 06:30:00,0,0,0.3368,0,0,40,1,-2,2.8
SJ002,6,6.666666666666667,0.0,2018-01-06 06:40:00,0,0,0.3698,0,0,40,1,-2,2.8
SJ002,6,6.833333333333333,0.0,2018-01-06 06:50:00,0,0,0.7800,0,0,40,1,-2,2.8
SJ002,6,7.0,0.0,2018-01-06 07:00:00,0,0,0.5068,0,0,40,1,-2,2.8
SJ002,6,7.166666666666667,0.0,2018-01-06 07:10:00,0,0,0.6248,0,0,40,1,-2,2.8
SJ002,6,7.333333333333333,0.0,2018-01-06 07:20:00,0,0,0.2992,0,0,40,1,-2,2.8
SJ002,6,7.5,0.0,2018-01-06 07:30:00,0,0,0.7585,0,0,40,1,-2,2.8
SJ002,6,7.666666666666667,0.0,2018-01-06 07:40:00,0,2.1354,0.4470,0,0,40,1,-2,2.8
SJ002,6,7.833333333333333,7.74,2018-01-06 07:50:00,0,8.4735,0.3285,0,0,40,1,-2,2.8
SJ002,6,8.0,9.1,2018-01-06 08:00:00,0,14.8967,0.4620,0,0,40,1,-2,2.8
SJ002,6,8.166666666666666,9.85,2018-01-06 08:10:00,0,20.4279,0.7712,0,0,40,1,-2,2.8
SJ002,6,8.333333333333334,11.65,2018-01-06 08:20:00,0,25.2959,0.3942,0,0,40,1,-2,2.8
SJ002,6,8.5,14.16,2018-01-06 08:30:00,0,38.5427,0.7028,0,0,40,1,-2,2.8
SJ002,6,8.666666666666666,18.38,2018-01-06 08:40:00,0,174.0142,0.2838,0,0,40,1,-2,2.8
SJ002,6,8.833333333333334,41.5,2018-01-06 08:50:00,0,227.3354,0.3592,0,0,40,1,-2,2.8
SJ002,6,9.0,78.76,2018-01-06 09:00:00,0.0025,261.6862,0.7235,0,0,40,1,-2,2.8
SJ002,6,9.166666666666666,118.05,2018-01-06 09:10:00,0.0000,295.1824,1.0475,1.3742,0,25,1,3,2.2
SJ002,6,9.333333333333334,145.85,2018-01-06 09:20:00,0.0000,326.5634,1.0275,2.0233,0,25,1,3,2.2
SJ002,6,9.5,165.65,2018-01-06 09:30:00,0.0000,355.9302,0.6400,3.9150,0,25,1,3,2.2
SJ002,6,9.666666666666666,185.15,2018-01-06 09:40:00,0.0000,385.2221,0.4838,4.7475,0,25,1,3,2.2
SJ002,6,9.833333333333334,210.35,2018-01-06 09:50:00,0.0000,411.3408,1.1925,5.3467,0,25,1,3,2.2
SJ002,6,10.0,223.35,2018-01-06 10:00:00,0.3338,436.7947,0.7920,5.9625,0,25,1,3,2.2
SJ002,6,10.166666666666666,238.5,2018-01-06 10:10:00,0.9000,459.9073,0.3135,9.1346,0,25,1,3,2.2
SJ002,6,10.333333333333334,252.84,2018-01-06 10:20:00,0.2521,482.6775,0.5145,10.0087,0,25,1,3,2.2
SJ002,6,10.5,265.76,2018-01-06 10:30:00,0.0471,504.6572,0.8752,9.6454,0,25,1,3,2.2
SJ002,6,10.666666666666666,278.0,2018-01-06 10:40:00,0.1200,526.3771,1.2038,8.6992,0,25,1,3,2.2
SJ002,6,10.833333333333334,297.36,2018-01-06 10:50:00,0.7979,546.4317,0.7975,9.3179,0,25,1,3,2.2
SJ002,6,11.0,297.38,2018-01-06 11:00:00,1.6213,563.3583,0.8565,11.2263,0,25,1,3,2.2
SJ002,6,11.166666666666666,304.5,2018-01-06 11:10:00,1.9762,578.1396,1.3153,12.2438,0,25,1,3,2.2
SJ002,6,11.333333333333334,311.12,2018-01-06 11:20:00,1.4138,591.8412,1.7065,10.6308,0,25,1,3,2.2
SJ002,6,11.5,317.88,2018-01-06 11:30:00,1.1483,603.3485,2.4440,8.2333,0,25,1,3,2.2
SJ002,6,11.666666666666666,322.66,2018-01-06 11:40:00,1.1825,611.1208,2.3900,7.8300,0,25,1,3,2.2
SJ002,6,11.833333333333334,337.6,2018-01-06 11:50:00,1.4308,618.6227,2.1597,8.4537,0,25,1,3,2.2
SJ002,6,12.0,329.6,2018-01-06 12:00:00,1.3150,623.8125,3.0213,7.6863,0,25,1,3,2.2
SJ002,6,12.166666666666666,332.76,2018-01-06 12:10:00,1.6279,632.2744,2.2563,8.2179,0,20,1,4,3.4
SJ002,6,12.333333333333334,332.69,2018-01-06 12:20:00,2.0063,633.1420,2.5438,9.2150,0,20,1,4,3.4
SJ002,6,12.5,331.81,2018-01-06 12:30:00,2.7283,633.8032,1.7195,11.3904,0,20,1,4,3.4
SJ002,6,12.666666666666666,338.44,2018-01-06 12:40:00,3.3404,632.9652,1.4050,12.3938,0,20,1,4,3.4
SJ002,6,12.833333333333334,331.06,2018-01-06 12:50:00,2.5950,631.9207,2.2717,10.8254,0,20,1,4,3.4
SJ002,6,13.0,325.0,2018-01-06 13:00:00,2.5792,626.0177,3.2715,10.4208,0,20,1,4,3.4
SJ002,6,13.166666666666666,321.64,2018-01-06 13:10:00,2.7692,617.5766,1.8428,10.1896,0,20,1,4,3.4
SJ002,6,13.333333333333334,318.36,2018-01-06 13:20:00,2.6758,611.1815,2.0520,11.4508,0,20,1,4,3.4
SJ002,6,13.5,312.24,2018-01-06 13:30:00,2.2754,599.2046,2.7182,9.6817,0,20,1,4,3.4
SJ002,6,13.666666666666666,316.0,2018-01-06 13:40:00,2.4546,588.6489,1.9532,10.7404,0,20,1,4,3.4
SJ002,6,13.833333333333334,295.9,2018-01-06 13:50:00,2.8550,575.2365,0.8610,12.9142,0,20,1,4,3.4
SJ002,6,14.0,286.9,2018-01-06 14:00:00,2.9025,558.0469,0.8482,12.9488,0,20,1,4,3.4
SJ002,6,14.166666666666666,278.4,2018-01-06 14:10:00,2.8908,540.4622,0.6542,11.6783,0,20,1,4,3.4
SJ002,6,14.333333333333334,266.75,2018-01-06 14:20:00,3.1317,520.5732,0.8990,12.6546,0,20,1,4,3.4
SJ002,6,14.5,263.15,2018-01-06 14:30:00,3.1488,498.5551,0.8150,12.2804,0,20,1,4,3.4
SJ002,6,14.666666666666666,241.85,2018-01-06 14:40:00,3.1208,474.7495,0.8880,10.4808,0,20,1,4,3.4
SJ002,6,14.833333333333334,226.25,2018-01-06 14:50:00,3.1871,448.6273,1.1315,10.5417,0,20,1,4,3.4
SJ002,6,15.0,205.3,2018-01-06 15:00:00,3.1900,419.2556,1.9715,9.4967,0,20,1,4,3.4
SJ002,6,15.166666666666666,186.76,2018-01-06 15:10:00,3.1071,389.8631,1.5090,9.2775,0,25,1,0,3.5
SJ002,6,15.333333333333334,168.44,2018-01-06 15:20:00,3.2567,358.7306,0.2698,9.7229,0,25,1,0,3.5
SJ002,6,15.5,143.0,2018-01-06 15:30:00,3.2375,326.9880,0.4395,9.2258,0,25,1,0,3.5
SJ002,6,15.666666666666666,124.7,2018-01-06 15:40:00,2.9046,266.7306,0.2115,7.9612,0,25,1,0,3.5
SJ002,6,15.833333333333334,106.74,2018-01-06 15:50:00,3.1446,206.8569,0.0000,7.5800,0,25,1,0,3.5
SJ002,6,16.0,83.46,2018-01-06 16:00:00,2.6075,50.8164,0.1455,3.5096,0,25,1,0,3.5
SJ002,6,16.166666666666668,45.4,2018-01-06 16:10:00,2.3779,39.3593,0.0000,1.4538,0,25,1,0,3.5
SJ002,6,16.333333333333332,21.7,2018-01-06 16:20:00,1.5529,33.9603,0.0495,0.2396,0,25,1,0,3.5
SJ002,6,16.5,15.8,2018-01-06 16:30:00,1.1200,29.6850,0.0000,0.0000,0,25,1,0,3.5
SJ002,6,16.666666666666668,12.1,2018-01-06 16:40:00,0.7921,24.9186,0.0000,0.0000,0,25,1,0,3.5
SJ002,6,16.833333333333332,9.16,2018-01-06 16:50:00,0.7412,19.2938,0.0000,0.0000,0,25,1,0,3.5
SJ002,6,17.0,6.88,2018-01-06 17:00:00,0.0400,13.8926,0.0000,0.0000,0,25,1,0,3.5
SJ002,6,17.166666666666668,3.96,2018-01-06 17:10:00,0,7.6992,0.0000,0.0000,0,25,1,0,3.5
SJ002,6,17.333333333333332,0.0,2018-01-06 17:20:00,0,2.4364,0.0000,0,0,25,1,0,3.5
SJ002,6,17.5,0.0,2018-01-06 17:30:00,0,0.0000,0.0000,0,0,25,1,0,3.5
SJ002,6,17.666666666666668,0.0,2018-01-06 17:40:00,0,0.0000,0.0000,0,0,25,1,0,3.5
SJ002,6,17.833333333333332,0.0,2018-01-06 17:50:00,0,0.0000,0.0000,0,0,25,1,0,3.5
SJ002,6,18.0,0.0,2018-01-06 18:00:00,0,0.0000,0.0000,0,0,25,1,0,3.5
SJ002,6,18.166666666666668,0.0,2018-01-06 18:10:00,0,0.0000,0.0000,0,0,40,1,-2,1.5
SJ002,6,18.333333333333332,0.0,2018-01-06 18:20:00,0,0,0.0000,0,0,40,1,-2,1.5
SJ002,6,18.5,0.0,2018-01-06 18:30:00,0,0,0.0000,0,0,40,1,-2,1.5
SJ002,6,18.666666666666668,0.0,2018-01-06 18:40:00,0,0,0.0000,0,0,40,1,-2,1.5
SJ002,6,18.833333333333332,0.0,2018-01-06 18:50:00,0,0,0.0000,0,0,40,1,-2,1.5
SJ002,6,19.0,0.0,2018-01-06 19:00:00,0,0,0.0000,0,0,40,1,-2,1.5
SJ002,6,19.166666666666668,0.0,2018-01-06 19:10:00,0,0,0.0000,0,0,40,1,-2,1.5
SJ002,6,19.333333333333332,0.0,2018-01-06 19:20:00,0,0,0.0000,0,0,40,1,-2,1.5
